Postnummer;Poststed;FylkeKode;Fylke;KommuneKode;Kommune;PostnummerKategoriKode;PostnummerKategori;Latitude;Longitude
560;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9207530;10.7687630
561;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9167400;10.7651000
562;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9199090;10.7671590
563;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9218500;10.7757100
564;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9231100;10.7745500
565;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9244700;10.7726500
566;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9254100;10.7697600
567;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9276500;10.7700500
568;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9289100;10.7693100
569;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9301500;10.7757100
570;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9316200;10.7789500
571;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9255600;10.7751850
572;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9301800;10.7834100
573;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9312700;10.7813900
574;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9332690;10.7804800
575;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9254000;10.7860800
576;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9202900;10.7858300
577;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9151000;10.7729000
578;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9150100;10.7695400
579;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9257700;10.7941500
580;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9326000;10.8093500
581;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9274800;10.8165700
582;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9303000;10.8325500
583;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9347200;10.8198000
584;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9390200;10.8214040
585;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9321190;10.7923060
586;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9385700;10.8001900
587;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9435100;10.7942200
588;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9460300;10.8021000
589;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9426800;10.8156900
590;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9504870;10.8177140
591;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9485900;10.8223700
592;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9485400;10.8276200
593;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9451200;10.8350100
594;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9417300;10.8358700
595;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9457700;10.8514500
596;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9436100;10.8465300
597;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9463610;10.8455390
598;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9395100;10.8271300
601;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9096000;10.7980000
602;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9096000;10.7980000
603;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9096000;10.7980000
604;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9096000;10.7980000
605;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9096000;10.7980000
606;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9096000;10.7980000
607;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9096000;10.7980000
608;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9140300;10.7746300
609;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9096000;10.7980000
611;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9034200;10.8211800
612;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.8972570;10.8127090
613;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9286000;10.8376000
614;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9261300;10.8456950
616;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9226700;10.8563800
617;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9138300;10.8418900
618;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9163900;10.8485000
619;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.8942000;10.8406300
620;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.8828200;10.8447900
621;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.8756800;10.8432300
622;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.8796200;10.8524300
623;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9260500;10.8457300
624;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.8682000;10.8382300
626;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9073200;10.7808200
650;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9115100;10.7728200
651;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9132900;10.7701000
652;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9122000;10.7752400
653;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9267000;10.8712720
654;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9127400;10.7798200
655;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9120700;10.7826700
656;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9076100;10.7740300
657;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9070600;10.7849700
658;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9087900;10.7894000
659;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9077400;10.8010800
660;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9098500;10.7995600
661;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9134300;10.7958200
662;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9205900;10.7966100
663;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9164900;10.8003000
664;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9173500;10.8191000
665;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9199000;10.8146300
666;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9163600;10.8232200
667;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9069000;10.8206000
668;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9270700;10.8449800
669;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9161200;10.8370400
670;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9189100;10.8432600
671;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9108800;10.8443600
672;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9119870;10.8521320
673;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9208300;10.8555900
674;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9173100;10.8579500
675;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9245500;10.8634400
676;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9222400;10.8495100
677;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9005000;10.7967400
678;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9021600;10.8101100
679;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8961600;10.8142900
680;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8898100;10.8111200
681;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8939900;10.8185200
682;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9014430;10.8315320
683;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9017700;10.8422700
684;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9021400;10.8477600
685;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8965600;10.8469700
686;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8935400;10.8379500
687;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8930300;10.8503100
688;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8870300;10.8551700
689;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8796800;10.8527300
690;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8866500;10.8426400
691;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8803300;10.8464000
692;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8769800;10.8394200
693;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8735100;10.8464700
694;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8677700;10.8402300
701;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9462300;10.6427600
702;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9462300;10.6427600
705;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9469200;10.6548600
710;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9505500;10.6934300
712;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9572500;10.6730000
750;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9394930;10.6401250
751;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9424700;10.6394900
752;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9423600;10.6449200
753;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9415800;10.6482300
754;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9495950;10.6461580
755;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9551400;10.6400500
756;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9533100;10.6368300
757;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9603700;10.6347280
758;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9904900;10.6287700
760;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9468660;10.6432200
763;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9760200;10.6459100
764;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9696500;10.6470300
765;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9662800;10.6452500
766;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9615600;10.6505000
767;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9535600;10.6527300
768;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9489100;10.6529800
770;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9487100;10.6609900
771;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9508800;10.6639700
772;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9510300;10.6707800
773;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9532700;10.6791300
774;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9490700;10.6841200
775;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9479800;10.6913600
776;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9536400;10.6901200
777;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9526900;10.7009500
778;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9540600;10.7081600
779;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9590400;10.7022800
781;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9597500;10.6930000
782;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9599700;10.6829500
783;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9563100;10.6749800
784;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9560700;10.6688100
785;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9535000;10.6649300
786;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9613200;10.6573500
787;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9610800;10.6745400
788;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9706100;10.6520900
789;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9691300;10.6568900
790;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9763100;10.6614300
791;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9751800;10.6687700
801;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9525100;10.7513300
805;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9486300;10.7329400
806;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9486300;10.7329400
807;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9647300;10.7329900
840;OSLO;3;OSLO;301;OSLO;F;Flere bruksområder;59.9486000;10.7349000
850;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9386800;10.7330000
851;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9440000;10.7277100
852;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9417400;10.7339500
853;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9426000;10.7452000
854;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9458200;10.7382400
855;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9532300;10.7337200
856;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9486000;10.7276000
857;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9564300;10.7315000
858;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9528900;10.7297100
860;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9603100;10.7338300
861;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9637600;10.7461630
862;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9645200;10.7380100
863;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9666900;10.7300700
864;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9647320;10.7332940
870;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9485700;10.7460500
871;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9476700;10.7546400
872;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9491900;10.7607400
873;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9535900;10.7562100
874;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9605000;10.7504500
875;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9563300;10.7423800
876;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9527400;10.7448700
877;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9458900;10.7444400
880;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9599800;10.7596800
881;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9630200;10.7625200
882;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9637000;10.7673300
883;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9615800;10.7685700
884;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9676600;10.7733500
890;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;60.0101800;10.7686300
891;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;60.0324100;10.8067200
901;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9536800;10.8680500
902;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9536800;10.8680500
903;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9536800;10.8680500
904;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9586800;10.8701900
905;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9606200;10.8814000
907;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9631600;10.8928500
908;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9692100;10.9026300
913;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9608800;10.9260000
915;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9522500;10.9107800
950;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9481000;10.8625600
951;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9484000;10.8675200
952;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9519300;10.8772100
953;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9542800;10.8717700
954;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9510400;10.8515300
955;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9527400;10.8618000
956;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9531950;10.8564310
957;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9626600;10.8632300
958;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9642860;10.8715080
959;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9616500;10.8712900
960;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9673900;10.8756100
962;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9585300;10.8866600
963;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9641000;10.8819200
964;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9710500;10.9168200
968;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9742500;10.9284600
969;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9689500;10.9277100
970;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9633600;10.8963700
971;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9653400;10.8916600
972;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9704200;10.8977400
973;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9688900;10.9021800
975;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9469700;10.8741700
976;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9554300;10.8878900
977;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9521200;10.9146700
978;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9563500;10.9103800
979;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9507100;10.9232000
980;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9495700;10.9336400
981;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9528900;10.9343700
982;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9549000;10.9335300
983;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9589900;10.9354100
984;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9589900;10.9178600
985;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9617700;10.9261900
986;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9657200;10.9244900
987;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9653100;10.9214200
988;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9650400;10.9095100
1001;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9421500;10.8977500
1003;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9292460;10.8791050
1005;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9469200;10.9243600
1006;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9360900;10.9168400
1007;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.9326400;10.8813800
1008;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.8361000;10.8043000
1009;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.8361000;10.8043000
1011;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.8361000;10.8043000
1051;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9422500;10.8995600
1052;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9422500;10.8923900
1053;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9446900;10.8907600
1054;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9482000;10.8976800
1055;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9452800;10.9047100
1056;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9361800;10.8963200
1061;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9338230;10.9140800
1062;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9374400;10.9122670
1063;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9366020;10.9170200
1064;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9350600;10.9224100
1065;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9380200;10.9230900
1067;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9339300;10.8881900
1068;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9282910;10.8820690
1069;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9313100;10.8772500
1071;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9288300;10.8716500
1081;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9357800;10.8739000
1083;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9506200;10.8910500
1084;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9519380;10.9023000
1086;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9428700;10.9216300
1087;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9468100;10.9207000
1088;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9435500;10.9336300
1089;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.9432100;10.9415700
1101;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.8732000;10.8106900
1109;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.8811100;10.7867200
1112;OSLO;3;OSLO;301;OSLO;P;Postbokser;59.8606200;10.8015600
1150;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8678900;10.8139000
1151;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8696100;10.8111400
1152;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8737000;10.8069000
1153;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8779300;10.8116500
1154;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8749200;10.8190700
1155;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8687790;10.8209730
1156;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8676900;10.8255600
1157;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8677700;10.8171300
1158;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8651100;10.8217500
1160;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8725100;10.7977900
1161;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8697000;10.7962700
1162;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8653970;10.7903750
1163;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8652600;10.8025200
1164;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8587500;10.8169400
1165;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8521490;10.8010950
1166;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8557600;10.7967800
1167;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8551180;10.7897110
1168;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8457100;10.7821400
1169;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8511600;10.7912500
1170;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8662100;10.7866600
1172;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8825400;10.7715100
1176;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8763400;10.7958800
1177;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8790800;10.7814900
1178;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8833500;10.7885000
1179;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8886200;10.7735100
1181;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8976100;10.7819800
1182;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8965360;10.7917070
1184;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8855300;10.7982600
1185;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8832000;10.8056200
1187;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8815510;10.8231700
1188;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8695800;10.8337500
1189;OSLO;3;OSLO;301;OSLO;G;Gateadresser og stedsadresser;59.8635700;10.8341200
